Name,Full_Name,Name1910,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
LIVINGSTON,LIVINGSTON,NULL,NULL,77,115,78,116,12,12,316,G00000618
4 AVE,4 AVE,NULL,NULL,NA,NA,920,934,133,132,317,G00000619
FLATBUSH AVE,FLATBUSH AVE,NULL,NULL,2003,NA,2004,NA,1000,1001,318,G00000620
ELDERT,ELDERT,NULL,NULL,297,NA,298,NA,909,909,319,G00000622
PROSPECT AVE,PROSPECT AVE,PROSPECT AVE,NULL,241,301,236,302,547,120,320,G00000625
HANCOCK,HANCOCK,NULL,NULL,149,239,148,230,603,603,321,G00000626
AVE W,AVE W,NULL,NULL,NA,NA,NA,NA,1004,1004,322,G00000630
SHORE BLVD,SHORE BLVD,NULL,NULL,NA,NA,500,540,1034,1034,323,G00000631
E 64,E 64,NULL,NULL,NA,NA,NA,NA,1000,1000,324,G00000635
ELTON,ELTON,NULL,NULL,NA,NA,666,734,810,810,325,G00000636
6,6,NULL,NULL,341,393,346,404,539,540,326,G00000637
MONTAUK AVE,MONTAUK AVE,NULL,NULL,457,511,458,512,983,983,327,G00000639
BR 1,BR 1,NULL,NULL,NA,NA,NA,NA,1035,1035,328,G00000641
ALBEMARLE RD,ALBEMARLE RD,NULL,NULL,1801,1819,1802,1820,1017,1018,329,G00000644
WESTMINSTER RD,WESTMINSTER RD,NULL,NULL,703,793,704,796,1406,1406,330,G00000645
IRVING AVE,IRVING AVE,NULL,NULL,451,469,462,480,882,908,331,G00000646
BEDFORD AVE,BEDFORD AVE,NULL,NULL,1091,1109,NA,NA,579,110,332,G00000650
BAY RIDGE AVE,BAY RIDGE AVE,NULL,NULL,1301,NA,1302,NA,1070,1070,333,G00000651
PARK AVE,PARK AVE,NULL,NULL,235,253,226,246,82,82,334,G00000652
BEDFORD AVE,BEDFORD AVE,NULL,NULL,4009,4091,4002,4088,1006,1006,335,G00000653
PARK AVE,PARK AVE,NULL,NULL,765,781,766,782,500,498,336,G00000654
UNION,UNION,NULL,NULL,NA,NA,NA,NA,726,726,337,G00000656
HARRISON AVE,HARRISON AVE,NULL,NULL,135,153,140,158,450,449,338,G00000657
CLARENDON RD,CLARENDON RD,NULL,NULL,NA,NA,NA,NA,992,994,339,G00000658
SAINT JOHNS PL,SAINT JOHNS PL,NULL,NULL,845,919,844,926,659,659,340,G00000659
SAINT NICHOLASS AVE,SAINT NICHOLASS AVE,NULL,NULL,181,199,182,200,860,860,341,G00000660
CORTELYOU RD,CORTELYOU RD,NULL,NULL,NA,NA,NA,NA,992,992,342,G00000664
17 AVE,17 AVE,NULL,NULL,4401,4423,4402,4424,1027,1061,343,G00000665
4 AVE,4 AVE,NULL,NULL,6101,6123,NA,NA,1095,1101,344,G00000666
RYDER,RYDER,NULL,NULL,1801,1881,1802,1882,1001,1001,345,G00000667
GLENWOOD RD,GLENWOOD RD,NULL,AVE G,NA,NA,NA,NA,990,990,346,G00000668
BLAKE AVE,BLAKE AVE,NULL,NULL,625,647,626,648,792,806,347,G00000670
NOSTRAND AVE,NOSTRAND AVE,NULL,NULL,351,367,390,404,582,579,348,G00000673
THROOP AVE,THROOP AVE,NULL,NULL,89,105,100,120,458,457,349,G00000676
BRGHTN 3,BRGHTN 3,NULL,NULL,NA,NA,NA,NA,1035,1035,350,G00000677
LOTT AVE,LOTT AVE,NULL,NULL,NA,NA,NA,NA,964,964,351,G00000678
KENT AVE,KENT AVE,NULL,NULL,813,873,824,886,88,86,352,G00000679
CHURCH AVE,CHURCH AVE,NULL,NULL,601,619,602,620,926,1021,353,G00000683
14 AVE,14 AVE,NULL,NULL,8401,8423,8402,8424,1077,1078,354,G00000684
LYME AVE,LYME AVE,NULL,NULL,3702,3726,3701,3725,1044,1044,355,G00000685
20 AVE,20 AVE,NULL,NULL,5901,5923,5902,5922,1058,1058,356,G00000687
AUBURN PL,AUBURN PL,NULL,NULL,1,15,2,24,225,225,357,G00000688
AMBOY,AMBOY,NULL,NULL,435,445,NA,NA,962,962,358,G00000689
NEWKIRK AVE,NEWKIRK AVE,NULL,NULL,1601,1623,1602,1624,1014,1014,359,G00000690
CT,CT,NULL,NULL,79,99,76,92,12,12,360,G00000692
DEAN,DEAN,NULL,NULL,373,439,372,438,162,162,361,G00000697
OCEAN PKWY,OCEAN PKWY,NULL,NULL,NA,NA,1758,1800,1031,1031,362,G00000699
NOSTRAND AVE,NOSTRAND AVE,NULL,NULL,593,613,630,646,624,623,363,G00000700
KINGSHIGWY,KINGSHIGWY,NULL,NULL,903,969,902,946,1031,1031,364,G00000702
E 34,E 34,NULL,NULL,1901,1973,1902,1974,1001,1001,365,G00000703
AVE Y,AVE Y,NULL,NULL,NA,NA,NA,NA,1037,1037,366,G00000706
NEW YORK AVE,NEW YORK AVE,NULL,NULL,1143,1171,1144,1166,992,1404,367,G00000708
E 57,E 57,NULL,NULL,1207,1285,1208,1286,1000,1000,368,G00000711
MOORE,MOORE,NULL,NULL,161,235,160,232,422,423,369,G00000712
HAMBURG AVE],WILSON AVE,HAMBURG AVE],NULL,241,255,222,240,857,827,370,G00000713
EVERGREEN AVE,EVERGREEN AVE,NULL,NULL,NA,NA,682,698,906,902,371,G00000714
LINCOLN PL,LINCOLN PL,NULL,NULL,1125,1207,1126,1208,661,661,372,G00000715
SNYDER AVE,SNYDER AVE,NULL,NULL,4601,4623,4602,4624,991,991,373,G00000717
N 10,N 10,NULL,NULL,121,149,130,160,280,279,374,G00000718
ALBANY AVE,ALBANY AVE,NULL,NULL,781,839,782,840,944,944,375,G00000721
E 23,E 23,NULL,NULL,509,583,510,584,1010,1010,376,G00000722
SARATOGA AVE,SARATOGA AVE,NULL,NULL,215,219,212,214,713,708,377,G00000723
AVE A,AVE A,NULL,NULL,NA,NA,NA,NA,961,987,378,G00000726
N 3,N 3,NULL,NULL,115,155,118,154,286,285,379,G00000727
E 77,E 77,NULL,NULL,NA,NA,NA,NA,990,990,380,G00000729
71,71,NULL,NULL,2001,2067,2002,2070,1057,1057,381,G00000735
HOOPER,HOOPER,NULL,NULL,389,371,402,382,307,310,382,G00000736
18,18,NULL,NULL,NA,NA,NA,NA,920,920,383,G00000737
PEARL,PEARL,NULL,NULL,349,393,348,392,39,39,384,G00000738
WARREN,WARREN,NULL,NULL,539,601,564,620,206,207,385,G00000743
FORCE TUBE AVE,FORCE TUBE AVE,NULL,NULL,NA,NA,NA,NA,965,965,386,G00000744
BEAVER,BEAVER,NULL,NULL,28,52,25,43,814,812,387,G00000749
AVE R,AVE R,NULL,NULL,NA,NA,NA,NA,1001,1001,388,G00000750
BEAUMONT,BEAUMONT,NULL,NULL,101,199,100,198,1034,1034,389,G00000751
E 34,E 34,NULL,NULL,1003,1023,1004,1024,997,997,390,G00000755
LINDEN AVE,LINDEN BLVD,LINDEN AVE,NULL,795,817,796,818,952,952,391,G00000759
KNICKERBOCKER AVE,KNICKERBOCKER AVE,NULL,NULL,135,139,140,144,842,840,392,G00000760
WASHINGTON,WASHINGTON,NULL,NULL,91,115,82,108,17,16,393,G00000761
CONCOR,DAHLGREEN PL,CONCOR,NULL,97,155,98,156,1080,1080,394,G00000764
67,67,NULL,NULL,NA,NA,130,158,1102,1102,395,G00000765
DUMONT AVE,DUMONT AVE,NULL,NULL,685,707,686,708,807,807,396,G00000766
THROOP AVE,THROOP AVE,NULL,NULL,147,163,162,178,505,500,397,G00000770
AVE X,AVE X,NULL,NULL,NA,NA,NA,NA,1407,1407,398,G00000771
BURNETT,BURNETT,NULL,NULL,NA,NA,NA,NA,1001,1001,399,G00000772
40,40,NULL,NULL,NA,NA,NA,NA,1064,1064,400,G00000773
ADAMS,ADAMS,NULL,NULL,61,87,58,82,18,17,401,G00000775
AVE M,AVE M,NULL,NULL,301,321,302,322,1030,1030,402,G00000781
W 1,W 1,NULL,NULL,NA,NA,NA,NA,1037,1037,403,G00000784
CHURCH AVE,CHURCH AVE,NULL,NULL,5501,5523,5502,5524,953,990,404,G00000789
E 87,E 87,NULL,NULL,NA,NA,NA,NA,990,990,405,G00000790
KINGSHIGWY,KINGSHIGWY,NULL,NULL,NA,NA,NA,NA,1031,1031,406,G00000791
E 13,E 13,NULL,NULL,1267,1299,1272,1300,1009,1009,407,G00000792
E 15,E 15,NULL,NULL,1201,1250,1202,1243,1009,1009,408,G00000793
E 8,E 8,NULL,NULL,NA,NA,NA,NA,1026,1026,409,G00000795
HERKIMER,HERKIMER,NULL,NULL,1315,1353,1322,1342,720,720,410,G00000796
18 AVE,18 AVE,NULL,NULL,NA,NA,NA,NA,1026,1026,411,G00000797
9 AVE,9 AVE,NULL,NULL,6301,6323,6302,6324,1087,1087,412,G00000802
HERKIMER,HERKIMER,NULL,NULL,787,809,790,806,704,705,413,G00000805
PACIFIC,PACIFIC,NULL,NULL,277,327,276,330,24,24,414,G00000807
CENTRAL AVE,CENTRAL AVE,NULL,NULL,293,317,322,340,869,869,415,G00000808
CROPSEY AVE,CROPSEY AVE,NULL,NULL,NA,NA,2254,2270,1051,1051,416,G00000809
FLATBUSH AVE,FLATBUSH AVE,NULL,NULL,1161,1219,1172,1216,1012,1013,417,G00000811
STILLWELL AVE,STILLWELL AVE,NULL,NULL,1939,1951,NA,NA,1031,1049,418,G00000812
4 AVE,4 AVE,NULL,NULL,599,619,NA,NA,121,115,419,G00000814
67,67,NULL,NULL,935,950,NA,NA,1068,1068,420,G00000815
E 91,E 91,NULL,NULL,NA,NA,NA,NA,961,961,421,G00000816
SURF AVE,SURF AVE,NULL,NULL,2802,2826,2801,2825,1042,1045,422,G00000817
MOORE,MOORE,NULL,NULL,13,45,8,38,346,347,423,G00000818
AVE T,AVE T,NULL,NULL,601,619,602,620,1031,1037,424,G00000820
3,3,NULL,NULL,169,225,170,228,523,523,425,G00000823
GOLD,GOLD,NULL,NULL,235,285,226,278,50,51,426,G00000825
4 AVE,4 AVE,NULL,NULL,NA,NA,4102,4124,140,139,427,G00000827
1,1,NULL,NULL,177,191,0,0,215,523,428,G00000828
N 14,N 14,NULL,NULL,NA,NA,NA,NA,386,276,429,G00000832
3,3,NULL,NULL,121,167,122,168,221,221,430,G00000834
FENIMORE,FENIMORE,NULL,NULL,287,361,294,360,933,933,431,G00000835
25 AVE,25 AVE,NULL,NULL,NA,NA,NA,NA,1049,1050,432,G00000836
AVE O,AVE O,NULL,NULL,5701,5723,5702,5724,1000,1001,433,G00000837
LOTT,LOTT,NULL,NULL,73,93,72,100,1016,1016,434,G00000840
GATLING PL,GATLING PL,NULL,NULL,41,73,42,74,1080,1080,435,G00000841
DITMAS AVE,DITMAS AVE,NULL,NULL,201,221,NA,NA,1022,1027,436,G00000842
73,73,NULL,NULL,1301,1379,1302,1380,1072,1072,437,G00000845
E 59,E 59,NULL,NULL,NA,NA,NA,NA,953,953,438,G00000846
E 36,E 36,NULL,NULL,1251,1285,1252,1286,1008,1008,439,G00000848
MARLBOROUGH RD,MARLBOROUGH RD,NULL,NULL,443,501,448,504,1024,1025,440,G00000851
SCHNECTADY AVE,SCHNECTADY AVE,NULL,NULL,NA,NA,NA,NA,949,948,441,G00000852
STANLEY AVE,STANLEY AVE,NULL,NULL,461,483,462,484,984,984,442,G00000854
E 8,E 8,NULL,NULL,NA,NA,80,NA,921,926,443,G00000855
3 AVE,3 AVE,NULL,NULL,77,93,82,96,32,31,444,G00000859
RIDGE BLVD,RIDGE BLVD,NULL,NULL,6901,6927,NA,NA,1101,1100,445,G00000864
AVE W,AVE W,NULL,NULL,NA,NA,NA,NA,1038,1038,446,G00000865
LEONARD,LEONARD,NULL,NULL,317,331,312,332,302,302,447,G00000877
E 37,E 37,NULL,NULL,119,120,171,172,937,937,448,G00000878
HARMAN,HARMAN,NULL,NULL,245,253,242,250,854,857,449,G00000879
BLAKE AVE,BLAKE AVE,NULL,NULL,1459,1481,1460,1482,981,981,450,G00000883
RIDGE BLVD,RIDGE BLVD,NULL,NULL,7001,NA,NA,NA,1098,1100,451,G00000884
AVE K,AVE K,NULL,NULL,9301,9323,9308,9318,988,988,452,G00000885
ERASMUS,ERASMUS,NULL,NULL,NA,NA,136,NA,993,993,453,G00000887
4 AVE,4 AVE,NULL,NULL,NA,NA,954,966,136,135,454,G00000890
TOMPKINS,97,TOMPKINS,NULL,301,371,300,370,1081,1081,455,G00000893
9,9,NULL,NULL,313,379,320,372,541,542,456,G00000894
GATES AVE,GATES AVE,NULL,NULL,273,321,262,310,110,110,457,G00000896
AVE Z,AVE Z,NULL,NULL,NA,NA,NA,NA,1037,1037,458,G00000897
5 AVE,5 AVE,NULL,NULL,25,27,22,30,163,162,459,G00000898
FORT HAMILTN PKWY,FORT HAMILTN PKWY,NULL,NULL,6801,6823,6802,6824,1071,1087,460,G00000899
OCEAN PKWY,OCEAN PKWY,NULL,NULL,NA,NA,602,624,1026,1028,461,G00000901
TROY AVE,TROY AVE,NULL,NULL,NA,NA,683,NA,946,946,462,G00000902
AVE L,AVE L,NULL,NULL,2101,2115,2102,2116,1008,1008,463,G00000903
BEVERLEY RD,BEVERLEY RD,NULL,NULL,1707,1721,1710,1722,1018,1018,464,G00000904
QUINCY,QUINCY,NULL,NULL,709,773,740,806,684,685,465,G00000905
16,16,NULL,NULL,535,587,506,558,573,573,466,G00000908
BROADWAY,BROADWAY,NULL,NULL,885,901,882,902,812,517,467,G00000909
AVE T,AVE T,NULL,NULL,NA,NA,NA,NA,1001,1001,468,G00000910
ATLANTIC AVE,ATLANTIC AVE,NULL,NULL,3800,3844,3801,3843,1043,1043,469,G00000912
LIVONIA AVE,LIVONIA AVE,NULL,NULL,NA,NA,NA,NA,809,809,470,G00000916
BKLYN AVE,BKLYN AVE,NULL,NULL,97,117,98,120,626,625,471,G00000917
74,74,NULL,NULL,1501,1579,1502,1580,1412,1412,472,G00000918
BROADWAY,BROADWAY,NULL,NULL,1713,1739,1710,1744,915,717,473,G00000919
BAY,BAY,NULL,NULL,155,205,156,206,248,248,474,G00000920
REMSEN AVE,REMSEN AVE,NULL,NULL,1221,1221,1230,1230,987,990,475,G00000921
39,39,NULL,NULL,NA,NA,NA,NA,1027,1027,476,G00000925
STILLWELL AVE,STILLWELL AVE,NULL,NULL,NA,NA,NA,NA,1031,1050,477,G00000928
GRAND,GRAND,NULL,NULL,487,499,478,500,308,308,478,G00000933
4 AVE,4 AVE,NULL,NULL,NA,NA,654,670,122,116,479,G00000937
CLYMER,CLYMER,NULL,NULL,147,191,148,204,435,435,480,G00000938
AVE R,AVE R,NULL,NULL,NA,NA,NA,NA,1001,1001,481,G00000939
E 19,E 19,NULL,NULL,1,17,2,16,1017,1017,482,G00000940
AVE N,AVE N,NULL,NULL,3001,3025,3002,3026,1008,1008,483,G00000943
ATLANTIC AVE,ATLANTIC AVE,NULL,NULL,2913,2933,NA,NA,773,774,484,G00000944
FLATLAND AVE,FLATLAND AVE,NULL,NULL,NA,NA,NA,NA,990,990,485,G00000948
ATLANTIC AVE,ATLANTIC AVE,NULL,NULL,1861,1875,NA,NA,705,636,486,G00000949
E 42,E 42,NULL,NULL,647,733,648,732,995,1405,487,G00000951
CT,CT,NULL,NULL,587,607,632,644,248,248,488,G00000952
N 3,N 3,NULL,NULL,41,79,38,72,283,283,489,G00000953
8,8,NULL,NULL,427,497,410,478,561,560,490,G00000955
OCEANVIEW AVE,OCEANVIEW AVE,NULL,NULL,NA,NA,NA,NA,1035,1035,491,G00000956
RALPH AVE,RALPH AVE,NULL,NULL,561,583,NA,NA,664,664,492,G00000965
PROSPECT,PROSPECT,NULL,NULL,27,49,38,50,17,17,493,G00000967
BAY RIDGE PKWY,BAY RIDGE PKWY,NULL,NULL,NA,NA,NA,NA,1057,1057,494,G00000968
DITMAS AVE,DITMAS AVE,NULL,NULL,NA,NA,NA,NA,990,990,495,G00000969
DREW,DREW,NULL,NULL,NA,NA,NA,NA,971,971,496,G00000971
N 15,N 15,NULL,NULL,39,47,40,58,360,360,497,G00000972
CYPRESS AVE,CYPRESS AVE,NULL,NULL,NA,NA,NA,NA,865,865,498,G00000974
KNICKERBOCKER AVE,KNICKERBOCKER AVE,NULL,NULL,495,509,496,510,872,873,499,G00000975
W 3,W 3,NULL,NULL,1701,1749,1702,1748,1031,1031,500,G00000980
MANHATTAN AVE,MANHATTAN AVE,NULL,NULL,75,99,80,98,335,335,501,G00000984
LEONARD,LEONARD,NULL,NULL,333,349,334,350,302,301,502,G00000985
SEA GATE AVE,SEA GATE AVE,NULL,NULL,4202,4218,4201,4219,1044,1044,503,G00000986
GARVEY BLVD,GARVEY BLVD,NULL,NULL,221,235,220,232,588,587,504,G00000990
BLAKE AVE,BLAKE AVE,NULL,NULL,1023,1045,1024,1046,784,784,505,G00000992
AVE O,AVE O,NULL,NULL,5901,5923,5902,5924,1000,1001,506,G00000993
AVE K,AVE K,NULL,NULL,NA,NA,NA,NA,999,999,507,G00000994
HUBBARD,HUBBARD,NULL,NULL,2427,2455,2432,2448,1037,1037,508,G00000995
18 AVE,18 AVE,NULL,NULL,NA,NA,NA,NA,1026,1026,509,G00000997
20 AVE,20 AVE,NULL,NULL,7301,7323,7302,7324,1057,1057,510,G00001000
DIVISION AVE,DIVISION AVE,NULL,NULL,105,145,88,130,272,435,511,G00001002
HEGEMAN AVE,HEGEMAN AVE,NULL,NULL,1043,1065,1044,1066,983,983,512,G00001008
19,19,NULL,NULL,427,485,420,500,576,576,513,G00001011
E 8,E 8,NULL,NULL,239,253,240,254,1021,1021,514,G00001012
4 AVE,4 AVE,NULL,NULL,255,261,NA,NA,535,216,515,G00001016
KINGSHIGWY,KINGSHIGWY,NULL,NULL,1401,1423,1404,1424,1007,1007,516,G00001018
CHURCH AVE,CHURCH AVE,NULL,NULL,5901,5923,5902,5924,953,990,517,G00001019
AVE U,AVE U,NULL,NULL,NA,NA,NA,NA,1037,1037,518,G00001020
PROSPECT AVE,PROSPECT AVE,NULL,NULL,547,609,548,616,573,574,519,G00001021
W 8,W 8,NULL,NULL,1733,1799,1732,1800,1031,1031,520,G00001022
ASHFORD,ASHFORD,NULL,NULL,NA,NA,NA,NA,809,809,521,G00001024
BERGEN,BERGEN,NULL,NULL,1525,1589,1516,1584,630,631,522,G00001025
E 56,E 56,NULL,NULL,1581,1661,1582,1662,1001,1001,523,G00001029
TOMPKINS AVE,TOMPKINS AVE,NULL,NULL,341,359,338,352.5,586,586,524,G00001030
E 95,E 95,NULL,NULL,NA,NA,NA,NA,988,988,525,G00001031
GRAND,GRAND,NULL,NULL,773,815,772,816,317,317,526,G00001032
17 AVE,17 AVE,NULL,NULL,5801,5823,5802,5824,1058,1059,527,G00001034
LEE AVE,LEE AVE,NULL,NULL,NA,NA,2,20,436,435,528,G00001035
HOWARD AVE,HOWARD AVE,NULL,NULL,283,315,290,318,710,709,529,G00001037
BAY 41,BAY 41,NULL,NULL,NA,NA,NA,NA,1049,1049,530,G00001038
14 AVE,14 AVE,NULL,NULL,5201,5223,5202,5224,1062,1062,531,G00001040
PRESIDENT,PRESIDENT,NULL,NULL,295,355,296,350,210,210,532,G00001041
6 AVE,6 AVE,NULL,NULL,573,611,556,596,554,547,533,G00001045
CANARSIE LN,CANARSIE LN,NULL,NULL,NA,NA,NA,NA,991,991,534,G00001046
W 9,W 9,NULL,NULL,1401,1479,1408,1460,1030,1030,535,G00001047
NOSTRAND AVE,NOSTRAND AVE,NULL,NULL,1529,1559,1530,1560,993,993,536,G00001049
AVE X,AVE X,NULL,NULL,2501,2523,2502,2524,1004,1004,537,G00001050
5 AVE,5 AVE,NULL,NULL,NA,NA,816,824,NA,132,538,G00001051
FRANKLIN,FRANKLIN,NULL,NULL,145,159,178,186,385,385,539,G00001052
SARATOGA AVE,SARATOGA AVE,NULL,NULL,NA,NA,NA,NA,963,959,540,G00001053
FOSTER AVE,FOSTER AVE,NULL,NULL,NA,NA,NA,NA,1028,1029,541,G00001056
AVE X,AVE X,NULL,NULL,2301,2323,2302,2324,1004,1004,542,G00001058
83,83,NULL,NULL,501,583,502,NA,1085,1085,543,G00001060
NORWOOD AVE,NORWOOD AVE,NULL,NULL,NA,NA,NA,NA,965,973,544,G00001061
E 7,E 7,NULL,NULL,27,49,62,94,921,921,545,G00001066
17,17,NULL,NULL,561,629,568,628,574,576,546,G00001067
LINWOOD,LINWOOD,NULL,NULL,579,621,580,622,785,785,547,G00001068
UTICA AVE,UTICA AVE,NULL,NULL,NA,NA,NA,NA,1001,1001,548,G00001069
EASTWAY,EASTWAY,NULL,NULL,NA,NA,NA,NA,428,NA,549,G00001071
MARTIN LUTHER KING PL,MARTIN LUTHER KING PL,NULL,NULL,87,153,86,154,498,497,550,G00001073
STILLWELL AVE,STILLWELL AVE,NULL,NULL,NA,NA,NA,NA,1038,1049,551,G00001074
9,9,NULL,NULL,511,577,516,572,570,570,552,G00001075
OBRIEN PL,OBRIEN PL,NULL,NULL,NA,NA,NA,NA,967,967,553,G00001077
GEORGIA AVE,GEORGIA AVE,NULL,NULL,NA,NA,NA,NA,986,986,554,G00001081
SAINT NICHOLASS AVE,SAINT NICHOLASS AVE,NULL,NULL,23,39,24,40,865,865,555,G00001082
S 2,S 2,NULL,NULL,69,101,70,102,261,261,556,G00001083
S 8,S 8,NULL,NULL,159,193,172,200,273,273,557,G00001088
LINCOLN PL,LINCOLN PL,NULL,NULL,785,871,788,872,659,659,558,G00001090
FULTON,FULTON,NULL,NULL,2763,2785,2764,2788,767,764,559,G00001091
MINNA,MINNA,NULL,NULL,NA,NA,NA,NA,923,923,560,G00001092
E 10,E 10,NULL,NULL,715,787,702,788,1029,1029,561,G00001093
62,62,NULL,NULL,417,471,414,472,1095,1095,562,G00001094
E 52,E 52,NULL,NULL,NA,NA,NA,NA,952,952,563,G00001095
SHEEPHEAD BAY,SHEEPHEAD BAY,NULL,NULL,NA,NA,1782,1798,1033,1033,564,G00001096
DITMAS AVE,DITMAS AVE,NULL,NULL,NA,NA,NA,NA,987,987,565,G00001098
E 22,E 22,NULL,NULL,1085,1157,1088,1156,1008,1008,566,G00001099
CLARKSON AVE,CLARKSON AVE,NULL,NULL,NA,NA,NA,NA,950,951,567,G00001103
MONTGOMERY,MONTGOMERY,NULL,NULL,NA,NA,NA,NA,680,680,568,G00001104
50,50,NULL,NULL,1043,1075,1042,1082,1067,1067,569,G00001106
REMSEN,REMSEN,NULL,NULL,19,57,20,58,6,6,570,G00001107
SAINT NICHOLASS AVE,SAINT NICHOLASS AVE,NULL,NULL,NA,NA,NA,NA,865,865,571,G00001109
E 19,E 19,NULL,NULL,NA,NA,2220,2232,1407,1407,572,G00001110
STILLWELL AVE,STILLWELL AVE,NULL,NULL,NA,NA,NA,NA,1048,1048,573,G00001112
WILLOUGHBY AVE,WILLOUGHBY AVE,NULL,NULL,777,837,778,838,517,518,574,G00001115
SARATOGA AVE,SARATOGA AVE,NULL,NULL,603,657,604,658,728,726,575,G00001116
STANLEY AVE,STANLEY AVE,NULL,NULL,485,507,486,508,983,983,576,G00001119
SHORE BLVD,SHORE BLVD,NULL,NULL,NA,NA,400,440,1034,1034,577,G00001121
37,37,NULL,NULL,NA,NA,NA,NA,1064,1064,578,G00001124
SEDGWICK PL,SEDGWICK PL,NULL,NULL,NA,NA,NA,NA,1102,1102,579,G00001125
BERGEN,BERGEN,NULL,NULL,1,33,2,36,14,196,580,G00001126
MONROE,MONROE,NULL,NULL,669,737,676,736,686,686,581,G00001129
E 15,E 15,NULL,NULL,2111,2171,2114,2170,1032,1032,582,G00001132
THROOP AVE,THROOP AVE,NULL,NULL,1,11,14,30,451,451,583,G00001134
FULTON,FULTON,NULL,NULL,1436,1447,1422,1436,608,614,584,G00001136
BAY 25,BAY 25,NULL,NULL,81,147,86,150,1053,1053,585,G00001137
LENOX RD,LENOX RD,NULL,NULL,639,NA,NA,NA,945,945,586,G00001139
AVE S,AVE S,NULL,NULL,NA,NA,NA,NA,1001,1001,587,G00001142
96,96,NULL,NULL,NA,NA,300,384,1081,1081,588,G00001144
MERMAID AVE,MERMAID AVE,NULL,NULL,1600,1628,1603,1629,1047,1047,589,G00001147
NEPTUNE AVE,NEPTUNE AVE,NULL,NULL,3902,3938,3901,3939,1043,1044,590,G00001150
LINCOLN AVE,LINCOLN AVE,NULL,NULL,109,139,122,142,970,967,591,G00001152
STEWART AVE,STEWART AVE,NULL,NULL,NA,NA,NA,NA,1086,1086,592,G00001153
72,72,NULL,NULL,1701,NA,1702,NA,1408,1408,593,G00001155
5 AVE,5 AVE,NULL,NULL,9401,9435,9402,9436,1080,1081,594,G00001158
BURNETT,BURNETT,NULL,NULL,NA,NA,NA,NA,1001,1001,595,G00001164
LEONARD,LEONARD,NULL,NULL,NA,NA,NA,NA,300,404,596,G00001165
LAFAYETTE AVE,LAFAYETTE AVE,NULL,NULL,227,249,216,236,99,99,597,G00001166
FRANKLIN,FRANKLIN,NULL,NULL,227,241,258,276,363,363,598,G00001167
GRAND AVE,GRAND AVE,NULL,NULL,523,543,538,562,170,168,599,G00001168
RUTLAND RD,RUTLAND RD,NULL,NULL,405,461,402,458,940,940,600,G00001170
AVE K,AVE K,NULL,NULL,NA,NA,NA,NA,999,999,601,G00001175
41,41,NULL,NULL,601,671,NA,NA,137,137,602,G00001176
18 AVE,18 AVE,NULL,NULL,8717,8755,8726,8762,1055,1056,603,G00001180
46,46,NULL,NULL,401,477,402,476,143,144,604,G00001181
HARDEN,HARDEN,NULL,NULL,NA,NA,NA,NA,1000,1000,605,G00001183
WARWICK,WARWICK,NULL,NULL,431,441,432,454,779,780,606,G00001185
COOPER,COOPER,NULL,NULL,273,313,274,308,NA,NA,607,G00001186
ALBEMARLE RD,ALBEMARLE RD,NULL,NULL,1201,1221,NA,NA,1019,1019,608,G00001189
CT,CT,NULL,NULL,187,189,176,178,196,58,609,G00001191
ERASMUS,ERASMUS,NULL,NULL,NA,NA,NA,NA,1016,1016,610,G00001193
AVE W,AVE W,NULL,NULL,390,408,NA,NA,1037,1037,611,G00001195
23 AVE,23 AVE,NULL,NULL,NA,NA,NA,NA,1050,1051,612,G00001196
AVE D,AVE D,NULL,NULL,NA,NA,NA,NA,990,990,613,G00001199
DRIGGS AVE,DRIGGS AVE,NULL,NULL,119,139,NA,NA,402,400,614,G00001201
DE GRAW,DE GRAW,NULL,NULL,137,155,140,164,60,72,615,G00001202
B,PAULDING,B,NULL,NA,NA,NA,NA,432,432,616,G00001204
SAINT MARKS AVE,SAINT MARKS AVE,NULL,NULL,295,341,306,358,179,180,617,G00001206
10 AVE,10 AVE,NULL,NULL,5001,5023,5002,5024,1089,1089,618,G00001207
BLAKE AVE,BLAKE AVE,NULL,NULL,649,673,650,668,792,806,619,G00001208
HEMLOCK CT,HEMLOCK CT,NULL,NULL,NA,NA,NA,NA,1035,1035,620,G00001209
JOHNSON AVE,JOHNSON AVE,NULL,NULL,261,313,250,314,421,421,621,G00001212
REMSEN AVE,REMSEN AVE,NULL,NULL,NA,NA,NA,NA,957,953,622,G00001214
HOPKINSON AVE,THOMAS BOYLAND,HOPKINSON AVE,NULL,749,795,748,798,964,963,623,G00001217
E 29,E 29,NULL,NULL,1,45,2,46,993,993,624,G00001218
GLENWOOD RD,GLENWOOD RD,NULL,NULL,NA,NA,NA,NA,987,987,625,G00001219
W 12,W 12,NULL,NULL,1601,1655,1602,1664,1031,1031,626,G00001220
GREENE AVE,GREENE AVE,NULL,NULL,1385,1435,1414,1464,859,876,627,G00001221
PATCHEN AVE,PATCHEN AVE,NULL,NULL,129,139,124,138,688,686,628,G00001222
AVE K,AVE K,NULL,NULL,NA,NA,NA,NA,1000,1000,629,G00001223
8 AVE,8 AVE,NULL,NULL,601,623,NA,NA,570,562,630,G00001225
SANDS,SAND,SANDS,NULL,99,147,94,138,20,36,631,G00001227
